test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
ENRICH2_tests	0.1894353369763206	8.279516476237788e-5	0.493210796489485	0.317271071369432	0	0.7224984839296543	0.999563128003495	0.1	sim8	rep1	rd1	pos
ROSACE_tests	0.1894353369763206	8.279516476237788e-5	0.3471601258486504	0.4633217420102666	0	0.6469680604844932	0.999563128003495	0.1	sim8	rep1	rd1	pos
ROSACENP_tests	0.14836893525418116	0.04114919688690181	0.3652922669316112	0.44518960092730586	0	0.7111540941328175	0.7828746177370031	0.1	sim8	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim8	rep1	rd1	pos
DIMSUM_tests	0.1894353369763206	8.279516476237788e-5	0.5246729590991887	0.28514654744162943	6.62361318099023e-4	0.7347246376811595	0.999563128003495	0.1	sim8	rep1	rd1	pos
ENRICH2_tests	0.19448584202682564	2.4838549428713363e-4	0.30418943533697634	0.5010763371419109	0	0.609995019093475	0.9987244897959184	0.005	sim9	rep1	rd1	pos
ROSACE_tests	0.19415466136777612	5.795661533366451e-4	0.15242589832753767	0.6527570789865872	8.279516476237788e-5	0.43979933110367897	0.9970238095238096	0.005	sim9	rep1	rd1	pos
ROSACENP_tests	0.08817685047193244	0.10655737704918032	0.17229673787050837	0.6328862394436164	8.279516476237788e-5	0.661474888747616	0.45280612244897966	0.005	sim9	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim9	rep1	rd1	pos
DIMSUM_tests	0.194568637191588	1.6559032952475575e-4	0.34003974167908596	0.4648120549759894	4.139758238118894e-4	0.6360538949976771	0.9991496598639455	0.005	sim9	rep1	rd1	pos
ENRICH2_tests	0.194568637191588	1.6559032952475575e-4	0.34177844013909586	0.46348733233979134	0	0.637233714109293	0.9991496598639455	0.01	sim9	rep1	rd1	pos
ROSACE_tests	0.19440304686206325	3.311806590495115e-4	0.18140420599436993	0.6237787713197549	8.279516476237788e-5	0.4827054417272527	0.9982993197278912	0.01	sim9	rep1	rd1	pos
ROSACENP_tests	0.1032455704586852	0.09148865706242756	0.20102666004305347	0.6041563172710713	8.279516476237788e-5	0.6606802721088435	0.530187074829932	0.01	sim9	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim9	rep1	rd1	pos
DIMSUM_tests	0.1946514323563504	8.279516476237788e-5	0.37555886736214605	0.4292929292929293	4.139758238118894e-4	0.6586322056047625	0.9995748299319728	0.01	sim9	rep1	rd1	pos
ENRICH2_tests	0.19473422752111277	0	0.442374565325385	0.36289120715350226	0	0.6943469785575048	1	0.05	sim9	rep1	rd1	pos
ROSACE_tests	0.19473422752111277	0	0.28340784898161947	0.5217751283325054	8.279516476237788e-5	0.5927272727272728	1	0.05	sim9	rep1	rd1	pos
ROSACENP_tests	0.14066898493128002	0.05406524258983275	0.30104321907600595	0.5041397582381189	8.279516476237788e-5	0.6815370196813496	0.7223639455782314	0.05	sim9	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim9	rep1	rd1	pos
DIMSUM_tests	0.19473422752111277	0	0.4747474747474747	0.3301043219076006	4.139758238118894e-4	0.7091268859757606	1	0.05	sim9	rep1	rd1	pos
ENRICH2_tests	0.19473422752111277	0	0.4991720483523762	0.30609372412651104	0	0.71936523087937	1	0.1	sim9	rep1	rd1	pos
ROSACE_tests	0.19473422752111277	0	0.34600099354197716	0.4591819837721477	8.279516476237788e-5	0.639871382636656	1	0.1	sim9	rep1	rd1	pos
ROSACENP_tests	0.16087100513330022	0.03386322238781255	0.3633879781420765	0.44179499917204834	8.279516476237788e-5	0.6931459254579911	0.8261054421768708	0.1	sim9	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim9	rep1	rd1	pos
DIMSUM_tests	0.19473422752111277	0	0.529143897996357	0.2757078986587183	4.139758238118894e-4	0.7309847878302642	1	0.1	sim9	rep1	rd1	pos
ENRICH2_tests	0.16774300380857757	0.02872992217254512	0.08536181487001158	0.7181652591488658	0	0.33725875040889763	0.853771597134429	0.005	sim1	rep1	rd3	pos
ROSACE_tests	0.19357509521443947	0.00289783076668322	0.09223381354528896	0.7112932604735883	0	0.3227114716106605	0.9852507374631267	0.005	sim1	rep1	rd3	pos
ROSACENP_tests	0.18123861566484517	0.01523431031627753	0.08676933267097202	0.7167577413479053	0	0.32375656472042014	0.9224610198061526	0.005	sim1	rep1	rd3	pos
SLR_tests	0	0.1964729259811227	0	0.8035270740188774	0	NA	0	0.005	sim1	rep1	rd3	pos
EDGER_tests	0.13031958933598278	0.06615333664513992	8.279516476237788e-5	0.803444278854115	0	6.349206349206349e-4	0.6632954066582385	0.005	sim1	rep1	rd3	pos
LIMMA_tests	0.1740354363305183	0.0224374896506044	0.00480211955621791	0.7987249544626593	0	0.02685185185185185	0.8857985672144963	0.005	sim1	rep1	rd3	pos
DIMSUM_tests	0.1537506209637357	0.04272230501738698	0.35370094386487827	0.449826130153999	0	0.6970141948115517	0.7825537294563842	0.005	sim1	rep1	rd3	pos
ENRICH2_tests	0.17163437655240937	0.02483854942871336	0.09595959595959597	0.7075674780592813	0	0.35860148514851486	0.8735777496839444	0.01	sim1	rep1	rd3	pos
ROSACE_tests	0.19415466136777612	0.00231826461334658	0.11119390627587349	0.6923331677430038	0	0.3641540130151844	0.9882005899705014	0.01	sim1	rep1	rd3	pos
ROSACENP_tests	0.18430203676105317	0.01217088922006954	0.10423911243583377	0.6992879615830435	0	0.3612625538020086	0.9380530973451328	0.01	sim1	rep1	rd3	pos
SLR_tests	0	0.1964729259811227	0	0.8035270740188774	0	NA	0	0.01	sim1	rep1	rd3	pos
EDGER_tests	0.1478721642656069	0.04860076171551581	4.967709885742673e-4	0.803030303030303	0	0.00334821428571428	0.7526337968815845	0.01	sim1	rep1	rd3	pos
LIMMA_tests	0.17767842358006292	0.01879450240105977	0.00803113098195065	0.7954959430369266	0	0.0432456531431119	0.9043404972608512	0.01	sim1	rep1	rd3	pos
DIMSUM_tests	0.15764199370756748	0.03883093227355522	0.3849147209802948	0.4186123530385826	0	0.709446055241874	0.8023598820058997	0.01	sim1	rep1	rd3	pos
ENRICH2_tests	0.1811558205000828	0.0153171054810399	0.13363139592647788	0.6698956780923994	0	0.42451341399263537	0.9220396123050992	0.05	sim1	rep1	rd3	pos
ROSACE_tests	0.1953137936744494	0.00115913230667329	0.17726444775625105	0.6262626262626263	0	0.4757777777777778	0.9941002949852508	0.05	sim1	rep1	rd3	pos
ROSACENP_tests	0.19076005961251863	0.00571286636860407	0.17113760556383506	0.6323894684550422	0	0.47288949897048727	0.9709228824273072	0.05	sim1	rep1	rd3	pos
SLR_tests	5.795661533366451e-4	0.19589335982778605	0	0.8035270740188774	0	0	0.00294985250737463	0.05	sim1	rep1	rd3	pos
EDGER_tests	0.17196555721145884	0.02450736876966385	0.01018380526577248	0.7933432687531048	0	0.05590909090909091	0.8752633796881584	0.05	sim1	rep1	rd3	pos
LIMMA_tests	0.1859579400563007	0.01051498592482199	0.02111276701440636	0.7824143070044709	0	0.1019592163134746	0.9464812473662032	0.05	sim1	rep1	rd3	pos
DIMSUM_tests	0.16939890710382513	0.02707401887729756	0.4730915714522272	0.3304355025666501	0	0.736340206185567	0.8621997471554993	0.05	sim1	rep1	rd3	pos
ENRICH2_tests	0.1858751448915383	0.01059778108958436	0.1605398244742507	0.6429872495446266	0	0.4634321223709369	0.9460598398651496	0.1	sim1	rep1	rd3	pos
ROSACE_tests	0.19581056466302368	6.62361318099023e-4	0.2316608710051333	0.571866203013744	0	0.5419329846988186	0.996628739991572	0.1	sim1	rep1	rd3	pos
ROSACENP_tests	0.19258155323729095	0.00389137274383176	0.22106308991554893	0.5824639841033283	0	0.5344275420336269	0.9801938474504848	0.1	sim1	rep1	rd3	pos
SLR_tests	5.795661533366451e-4	0.19589335982778605	0	0.8035270740188774	0	0	0.00294985250737463	0.1	sim1	rep1	rd3	pos
EDGER_tests	0.17966550753436	0.0168074184467627	0.02641165755919854	0.7771154164596787	0	0.12816392125351544	0.9144542772861356	0.1	sim1	rep1	rd3	pos
LIMMA_tests	0.1893525418115582	0.00712038416956449	0.03676105315449578	0.7667660208643815	0	0.16257781032588794	0.9637589549093972	0.1	sim1	rep1	rd3	pos
DIMSUM_tests	0.17461500248385495	0.02185792349726776	0.524093392945852	0.27943368107302535	0	0.7500888730892286	0.888748419721871	0.1	sim1	rep1	rd3	pos
ENRICH2_tests	0.17825798973339957	0.03560192084782249	0.08585858585858586	0.700281503560192	0	0.3250783699059561	0.8335269066976384	0.005	sim10	rep1	rd3	pos
ROSACE_tests	0.2103825136612022	0.00347739692001987	0.0980294750786554	0.6881106143401226	0	0.31785234899328857	0.983739837398374	0.005	sim10	rep1	rd3	pos
ROSACENP_tests	0.1949826130153999	0.01887729756582215	0.08892200695479384	0.6972180824639841	0	0.3132108486439195	0.9117305458768874	0.005	sim10	rep1	rd3	pos
SLR_tests	0	0.21385991058122208	0	0.786140089418778	0	NA	0	0.005	sim10	rep1	rd3	pos
EDGER_tests	0.12974002318264613	0.08411988739857593	8.279516476237788e-5	0.7860572942540156	0	6.377551020408164e-4	0.6066589237320944	0.005	sim10	rep1	rd3	pos
LIMMA_tests	0.18678589170392448	0.02707401887729756	0.00364298724954462	0.7824971021692333	0	0.0191304347826087	0.8734030197444831	0.005	sim10	rep1	rd3	pos
DIMSUM_tests	0.1672462328200033	0.04661367776121875	0.3471601258486504	0.43897996357012753	0	0.6748752615483663	0.7820363917924893	0.005	sim10	rep1	rd3	pos
ENRICH2_tests	0.18248054313628084	0.03137936744494121	0.09711872826626924	0.6890213611525087	0	0.3473497186852236	0.8532713898567558	0.01	sim10	rep1	rd3	pos
ROSACE_tests	0.2114588508031131	0.00240105977810895	0.11500248385494288	0.6711376055638351	0	0.3522698452954603	0.988772744870306	0.01	sim10	rep1	rd3	pos
ROSACENP_tests	0.1983772147706574	0.01548269581056466	0.10639178671965556	0.6797483026991223	0	0.3490899212170606	0.9276035617499032	0.01	sim10	rep1	rd3	pos
SLR_tests	0	0.21385991058122208	0	0.786140089418778	0	NA	0	0.01	sim10	rep1	rd3	pos
EDGER_tests	0.1482861400894188	0.06557377049180328	4.967709885742673e-4	0.7856433184302036	0	0.00333889816360601	0.6933797909407666	0.01	sim10	rep1	rd3	pos
LIMMA_tests	0.1919191919191919	0.02194071866203013	0.00579566153336645	0.7803444278854115	0	0.02931323283082077	0.897406116918312	0.01	sim10	rep1	rd3	pos
DIMSUM_tests	0.17130319589335982	0.04255671468786223	0.37936744494121544	0.4067726444775625	0	0.6889189595549541	0.8010065814943863	0.01	sim10	rep1	rd3	pos
ENRICH2_tests	0.19473422752111277	0.01912568306010929	0.136943202516973	0.6491968869018049	0	0.4128806789815277	0.910569105691057	0.05	sim10	rep1	rd3	pos
ROSACE_tests	0.21303195893359828	8.279516476237788e-4	0.1845504222553403	0.6015896671634376	0	0.4641815910037485	0.9961285327138986	0.05	sim10	rep1	rd3	pos
ROSACENP_tests	0.2054975989402219	0.00836231164100016	0.17080642490478556	0.6153336645139924	0	0.4539053905390539	0.9608981804103756	0.05	sim10	rep1	rd3	pos
SLR_tests	0	0.21385991058122208	0	0.786140089418778	0	NA	0	0.05	sim10	rep1	rd3	pos
EDGER_tests	0.18281172379533037	0.0310481867858917	0.00952144394767345	0.7766186454711045	0	0.0495049504950495	0.8548199767711964	0.05	sim10	rep1	rd3	pos
LIMMA_tests	0.2009438648782911	0.01291604570293094	0.01962245404868355	0.7665176353700944	0	0.08896396396396397	0.9396051103368176	0.05	sim10	rep1	rd3	pos
DIMSUM_tests	0.183391289948667	0.03046862063255506	0.4685378373902964	0.3176022520284815	0	0.7186944373888748	0.8575300038714673	0.05	sim10	rep1	rd3	pos
ENRICH2_tests	0.19995032290114256	0.01390958768007948	0.16443119721808247	0.6217088922006955	0	0.4512610770279482	0.934959349593496	0.1	sim10	rep1	rd3	pos
ROSACE_tests	0.2132803444278854	5.795661533366451e-4	0.23861566484517305	0.547524424573605	0	0.5280322462440454	0.997289972899729	0.1	sim10	rep1	rd3	pos
ROSACENP_tests	0.208147044212618	0.00571286636860407	0.22106308991554893	0.565076999503229	0	0.5150462962962963	0.9732868757259	0.1	sim10	rep1	rd3	pos
SLR_tests	5.795661533366451e-4	0.2132803444278854	2.4838549428713363e-4	0.7858917039244908	0	0.3	0.002710027100271	0.1	sim10	rep1	rd3	pos
EDGER_tests	0.1942374565325385	0.01962245404868355	0.02599768173538665	0.7601424076833913	0	0.11804511278195488	0.908246225319396	0.1	sim10	rep1	rd3	pos
LIMMA_tests	0.2035105149859248	0.01034939559529723	0.03485676436496109	0.7512833250538169	0	0.14623133032302882	0.951606658923732	0.1	sim10	rep1	rd3	pos
DIMSUM_tests	0.18802781917536016	0.02583209140586189	0.5171385991058122	0.2690014903129657	0	0.7333568157802043	0.8792102206736353	0.1	sim10	rep1	rd3	pos
ENRICH2_tests	0.15474416294088425	0.02608047690014903	0.08287795992714025	0.7362974002318264	0	0.348780487804878	0.8557692307692307	0.005	sim2	rep1	rd3	pos
ROSACE_tests	0.17784401390958768	0.0029806259314456	0.08751448915383342	0.7316608710051333	0	0.3297971918876755	0.9835164835164836	0.005	sim2	rep1	rd3	pos
ROSACENP_tests	0.16931611193906276	0.01150852790197052	0.08469945355191257	0.7344759066070542	0	0.3334419817470665	0.9363553113553114	0.005	sim2	rep1	rd3	pos
SLR_tests	0	0.18082463984103328	0	0.8191753601589667	0	NA	0	0.005	sim2	rep1	rd3	pos
EDGER_tests	0.12526908428547773	0.05555555555555555	3.311806590495115e-4	0.8188441794999172	0	0.002636783124588	0.6927655677655677	0.005	sim2	rep1	rd3	pos
LIMMA_tests	0.16310647458188443	0.01771816525914886	0.00463652922669316	0.8145388309322735	0	0.02764067127344521	0.902014652014652	0.005	sim2	rep1	rd3	pos
DIMSUM_tests	0.1496936578903792	0.03113098195065408	0.36736214605067063	0.45181321410829606	0	0.7104883907125701	0.8278388278388278	0.005	sim2	rep1	rd3	pos
ENRICH2_tests	0.1587183308494784	0.02210630899155489	0.09521443947673457	0.7239609206822322	0	0.3749592435604825	0.8777472527472527	0.01	sim2	rep1	rd3	pos
ROSACE_tests	0.17900314621626098	0.00182149362477231	0.10448749793012088	0.7146878622288458	0	0.3685747663551402	0.98992673992674	0.01	sim2	rep1	rd3	pos
ROSACENP_tests	0.17088922006954793	0.00993541977148534	0.10208643815201192	0.7170889220069548	0	0.3739763421292084	0.945054945054945	0.01	sim2	rep1	rd3	pos
SLR_tests	0	0.18082463984103328	0	0.8191753601589667	0	NA	0	0.01	sim2	rep1	rd3	pos
EDGER_tests	0.1381023348236463	0.04272230501738698	8.279516476237788e-4	0.8183474085113429	0	0.00595947556615017	0.7637362637362637	0.01	sim2	rep1	rd3	pos
LIMMA_tests	0.1661698956780924	0.01465474416294088	0.00695479384003974	0.812220566318927	0	0.04017216642754662	0.918956043956044	0.01	sim2	rep1	rd3	pos
DIMSUM_tests	0.15250869349230006	0.02831594634873323	0.4000662361318099	0.4191091240271568	0	0.7240035960443512	0.8434065934065934	0.01	sim2	rep1	rd3	pos
ENRICH2_tests	0.16699784732571618	0.0138267925153171	0.13114754098360656	0.6880278191753602	0	0.43987781171896695	0.9235347985347986	0.05	sim2	rep1	rd3	pos
ROSACE_tests	0.18016227852293423	6.62361318099023e-4	0.17055803941049844	0.6486173207484683	0	0.4863078375826251	0.99633699633699635	0.05	sim2	rep1	rd3	pos
ROSACENP_tests	0.17569133962576586	0.00513330021526742	0.16741182314952807	0.6517635370094387	0	0.4879343629343629	0.9716117216117216	0.05	sim2	rep1	rd3	pos
SLR_tests	8.279516476237788e-5	0.1807418446762709	8.279516476237788e-5	0.8190925649942044	0	0.5	4.578754578754579e-4	0.05	sim2	rep1	rd3	pos
EDGER_tests	0.15846994535519127	0.02235469448584202	0.00919026328862394	0.8099850968703428	0	0.05481481481481481	0.8763736263736263	0.05	sim2	rep1	rd3	pos
LIMMA_tests	0.17138599105812222	0.00943864878291107	0.02152674283821825	0.7976486173207484	0	0.11158798283261802	0.9478021978021978	0.05	sim2	rep1	rd3	pos
DIMSUM_tests	0.15962907766186454	0.02119556217916873	0.49354197714853454	0.3256333830104322	0	0.7556090759285081	0.8827838827838828	0.05	sim2	rep1	rd3	pos
ENRICH2_tests	0.17055803941049844	0.01026660043053485	0.16335486007617156	0.6558205000827951	0	0.48921398462682864	0.9432234432234432	0.1	sim2	rep1	rd3	pos
ROSACE_tests	0.18049345918198376	3.311806590495115e-4	0.2213114754098361	0.5978638847491307	0	0.5507933237172882	0.998168498168498	0.1	sim2	rep1	rd3	pos
ROSACENP_tests	0.1774300380857758	0.00339460175525749	0.2189104156317271	0.6002649445272397	0	0.5523292249843326	0.9812271062271062	0.1	sim2	rep1	rd3	pos
SLR_tests	0.00132472263619804	0.17949991720483524	4.139758238118894e-4	0.8187613843351548	0	0.23809523809523808	0.00732600732600732	0.1	sim2	rep1	rd3	pos
EDGER_tests	0.16666666666666666	0.01415797317436661	0.02285146547441629	0.7963238946845504	0	0.12057667103538663	0.9217032967032966	0.1	sim2	rep1	rd3	pos
LIMMA_tests	0.1737042556714688	0.00712038416956449	0.03800298062593144	0.7811723795330353	0	0.17950723504106372	0.9606227106227104	0.1	sim2	rep1	rd3	pos
DIMSUM_tests	0.1636032455704587	0.0172213942705746	0.5427223050173869	0.27645305514157975	0	0.7683741648106904	0.9047619047619048	0.1	sim2	rep1	rd3	pos
ENRICH2_tests	0.16269249875807254	0.02856433184302036	0.08337473091571453	0.7253684384831925	0	0.33882907133243606	0.8506493506493507	0.005	sim3	rep1	rd3	pos
ROSACE_tests	0.1888557708229839	0.00240105977810895	0.08883921179003146	0.7199039576088756	0	0.3199165175909362	0.9874458874458876	0.005	sim3	rep1	rd3	pos
ROSACENP_tests	0.17767842358006292	0.01357840702102997	0.08776287464812055	0.7209802947507865	0	0.330630068621335	0.929004329004329	0.005	sim3	rep1	rd3	pos
SLR_tests	0	0.1912568306010929	0	0.8087431693989071	0	NA	0	0.005	sim3	rep1	rd3	pos
EDGER_tests	0.1260970359331015	0.06515979466799139	4.139758238118894e-4	0.8083291935750953	0	0.00327225130890052	0.6593073593073594	0.005	sim3	rep1	rd3	pos
LIMMA_tests	0.17337307501241928	0.01788375558867362	0.00620963735717834	0.8025335320417287	0	0.03457814661134163	0.9064935064935066	0.005	sim3	rep1	rd3	pos
DIMSUM_tests	0.1556549097532704	0.03560192084782249	0.35982778605729426	0.4489153833416129	0	0.6980404754256344	0.8138528138528138	0.005	sim3	rep1	rd3	pos
ENRICH2_tests	0.16600430534856764	0.02525252525252525	0.09571121046530882	0.7130319589335983	0	0.365707054729516	0.8679653679653679	0.01	sim3	rep1	rd3	pos
ROSACE_tests	0.18968372247060772	0.00157310813048517	0.1054810399072694	0.7032621294916377	0	0.35736325385694245	0.991774891774892	0.01	sim3	rep1	rd3	pos
ROSACENP_tests	0.1804106640172214	0.0108461665838715	0.10465308825964564	0.7040900811392614	0	0.36712169619517865	0.9432900432900432	0.01	sim3	rep1	rd3	pos
SLR_tests	0	0.1912568306010929	0	0.8087431693989071	0	NA	0	0.01	sim3	rep1	rd3	pos
EDGER_tests	0.1410829607550919	0.05017386984600099	0.00107633714191091	0.8076668322569962	0	0.0075713453698311	0.7376623376623377	0.01	sim3	rep1	rd3	pos
LIMMA_tests	0.17643649610862724	0.01482033449246564	0.00852790197052492	0.8002152674283822	0	0.04610564010743062	0.9225108225108224	0.01	sim3	rep1	rd3	pos
DIMSUM_tests	0.1602086438152012	0.0310481867858917	0.393277032621295	0.4154661367776122	0	0.7105459985041137	0.8376623376623378	0.01	sim3	rep1	rd3	pos
ENRICH2_tests	0.17651929127338964	0.01473753932770326	0.13686040735221064	0.6718827620466965	0	0.4367239101717305	0.9229437229437228	0.05	sim3	rep1	rd3	pos
ROSACE_tests	0.1909256499420434	3.311806590495115e-4	0.1736214605067064	0.6351217088922007	0	0.4762661821485351	0.9982683982683982	0.05	sim3	rep1	rd3	pos
ROSACENP_tests	0.1863719158801126	0.00488491472098029	0.17155158138764695	0.6371915880112602	0	0.4792967846402961	0.9744588744588744	0.05	sim3	rep1	rd3	pos
SLR_tests	0	0.1912568306010929	0	0.8087431693989071	0	NA	0	0.05	sim3	rep1	rd3	pos
EDGER_tests	0.16981288292763702	0.02144394767345587	0.01142573273720814	0.797317436661699	0	0.06304248515303792	0.8878787878787879	0.05	sim3	rep1	rd3	pos
LIMMA_tests	0.1830601092896175	0.00819672131147541	0.02309985096870342	0.7856433184302036	0	0.11204819277108434	0.9571428571428572	0.05	sim3	rep1	rd3	pos
DIMSUM_tests	0.16823977479715185	0.02301705580394105	0.4831097863884749	0.3256333830104322	0	0.7417058599211898	0.8796536796536796	0.05	sim3	rep1	rd3	pos
ENRICH2_tests	0.18049345918198376	0.01076337141910912	0.16451399238284484	0.6442291770160623	0	0.47684185265178786	0.9437229437229436	0.1	sim3	rep1	rd3	pos
ROSACE_tests	0.19100844510680576	2.4838549428713363e-4	0.22859744990892533	0.5801457194899818	0	0.5447908445146015	0.9987012987012988	0.1	sim3	rep1	rd3	pos
ROSACENP_tests	0.1876138433515483	0.00364298724954462	0.2275211127670144	0.5812220566318927	0	0.5480654168328679	0.980952380952381	0.1	sim3	rep1	rd3	pos
SLR_tests	0	0.1912568306010929	0	0.8087431693989071	0	NA	0	0.1	sim3	rep1	rd3	pos
EDGER_tests	0.17676767676767677	0.01448915383341612	0.02666004305348567	0.7820831263454214	0	0.13105413105413105	0.9242424242424244	0.1	sim3	rep1	rd3	pos
LIMMA_tests	0.18479880774962745	0.00645802285146547	0.03808577579069382	0.7706573936082133	0	0.17087667161961367	0.9662337662337664	0.1	sim3	rep1	rd3	pos
DIMSUM_tests	0.17237953303527073	0.01887729756582215	0.5313793674449412	0.27736380195396587	0	0.7550588235294118	0.9012987012987012	0.1	sim3	rep1	rd3	pos
ENRICH2_tests	0.15921510183805265	0.02682563338301043	0.08378870673952642	0.7301705580394104	0	0.3448040885860307	0.8558077436582109	0.005	sim4	rep1	rd3	pos
ROSACE_tests	0.18380526577247888	0.0022354694485842	0.09314456035767513	0.7208147044212618	0	0.3363228699551569	0.9879839786381842	0.005	sim4	rep1	rd3	pos
ROSACENP_tests	0.17246232820003313	0.01357840702102997	0.08883921179003146	0.7251200529889055	0	0.3399873257287706	0.9270137961726748	0.005	sim4	rep1	rd3	pos
SLR_tests	0	0.1860407352210631	0	0.8139592647789369	0	NA	0	0.005	sim4	rep1	rd3	pos
EDGER_tests	0.12493790362642822	0.06110283159463487	8.279516476237788e-5	0.8138764696141745	0	6.622516556291391e-4	0.671562082777036	0.005	sim4	rep1	rd3	pos
LIMMA_tests	0.1665838715019043	0.0194568637191588	0.00529889054479218	0.8086603742341447	0	0.03082851637764932	0.8954161103693814	0.005	sim4	rep1	rd3	pos
DIMSUM_tests	0.1448087431693989	0.04123199205166418	0.3610697135287299	0.45288955125020697	0	0.7137479541734861	0.7783711615487316	0.005	sim4	rep1	rd3	pos
